GENE	Average	Muller_glia	RGC	amacrine_cells	astrocytes	bipolar_cells	cones	horizontal_cells	microglia	rods
117283	0.50774352	-0.31279299	-0.035082506	-0.0041284029	-0.50774352	0.50605001	-0.31486451	1.5118927	-0.50774352	-0.33558722
117285	0.037737087	-0.020531913	-0.037737087	0.042171382	-0.037737087	0.047609691	-0.0020636929	-0.037737087	-0.037737087	0.083762882
117286	0.09950077	0.18473143	-0.09950077	0.031166852	-0.09950077	-0.043875364	-0.015231809	0.19323762	-0.09950077	-0.051526418
117289	1.2696471	-0.64964748	-0.47732675	0.076147926	-0.51689951	-0.60880439	-0.46914497	-0.10593011	3.2459943	-0.49438901
1173	3.8889769	-0.49909353	0.13615033	0.026900671	0.064901283	-0.12134821	0.36263358	0.79882862	-0.63852495	-0.1304478
1174	2.0362969	-0.55611858	0.023993837	0.88646363	0.015507121	0.5545762	-0.67054456	1.3289909	-1.3718676	-0.21100096
1175	2.3000129	-0.10700701	0.34561176	0.56240364	-1.0215549	0.28444353	-0.21418265	1.0294409	-0.95860368	0.079448443
117531	0.80807599	2.2000188	-0.46957843	-0.50953806	1.0841522	-0.38633582	-0.69393312	-0.37681933	-0.33211891	-0.51584738
117532	0.54818474	0.36928449	-0.075523723	0.58368659	-0.073523127	0.053562766	-0.070883407	-0.20214286	-0.54818474	-0.036275994
117579	0	0	0	0	0	0	0	0	0	0
117583	4.3035642	2.0712813	1.2431725	-0.46394262	2.0521695	-1.0005959	-1.5092641	0.80370995	-0.70979716	-2.4867336
117584	3.872686	0.71115746	0.34788845	-0.24782127	0.7820513	-0.95468438	-1.8334893	-0.59711522	0.65380038	1.1382126
1176	4.2401629	-0.90578839	0.015302409	0.014035449	-0.60487736	1.0392679	0.088243963	-0.21926373	-0.46551462	1.0385943
117608	2.4114172	-0.13149606	0.14454807	0.20196604	-0.69364212	0.11062722	-0.096411664	0.18570352	0.30351375	-0.024808749
1178	0.07379702	0.018715635	-0.07379702	0.052246745	-0.07379702	0.10179109	0.0038944211	-0.07379702	-0.07379702	0.11854019
117854	0.73484882	0.68993694	-0.39635127	0.063022242	0.82581534	-0.16497223	-0.37665198	-0.24043296	0.049242466	-0.44960855
1179	0.043881064	0.041618646	-0.043881064	0.12325452	-0.043881064	0.011010648	-0.043881064	-9.6966042e-05	-0.043881064	-0.00026258835
118	5.4190511	0.30027875	-0.12881238	-0.56716537	0.22281892	-0.53171507	0.69535693	-0.48228466	-0.86840118	1.3599241
1180	0.19048615	-0.15076118	0.14801141	0.92013664	-0.19048615	-0.17838565	-0.14056313	-0.19048615	-0.19048615	-0.026979648
1181	1.7073914	0.17087594	0.78399866	0.52649983	1.0539273	-0.069820421	-0.31578537	-0.17155144	-1.7073914	-0.27075306
1182	4.840276	0.61147414	-0.31585094	-0.014476047	-0.29434275	0.013983489	0.30765794	-0.077874828	-0.58258581	0.35201481
1183	3.6894378	-1.26314	0.38139723	0.34988899	-1.067646	0.42767065	1.4101397	0.37521779	-0.93079851	0.31727013
1184	3.1073514	0.030967614	-0.16679869	0.1119867	0.11517565	0.82097027	-0.72770564	-0.52870456	0.99851149	-0.65440283
118424	3.3272185	-0.0082750088	-0.23856109	0.0020425828	0.26892909	-0.029117771	-0.17613868	0.2371135	-0.14826696	0.092274333
118427	3.7232085	-1.7089349	1.2168455	2.9689307	-1.2142024	1.5421664	-1.9183348	-0.19100892	-1.0816232	0.38616156
118429	2.2501756	1.1253303	-2.0666721	0.47711415	1.2059674	1.8478642	-0.16472595	-1.9713672	-1.5857463	1.1322356
118430	0.011011417	0.016286396	-0.011011417	0.018538024	-0.011011417	0.0058219642	-0.011011417	-0.011011417	-0.011011417	0.0144107
118442	0.30516699	-0.25355991	-0.30516699	0.37248586	0.52014502	0.038811154	0.11952885	-0.30516699	-0.30516699	0.11809001
118460	2.7593749	-0.49809545	0.36533395	0.27721136	0.069065247	-0.27750115	-0.3030762	0.37796697	0.068736041	-0.079640766
118461	0.019278683	-0.019278683	-0.019278683	-0.016108508	-0.019278683	-0.019278683	0.15105929	-0.019278683	-0.019278683	-0.019278683
118471	0.10559693	0.034467012	-0.10559693	-0.037392984	-0.10559693	-0.094021715	-0.10559693	-0.10559693	0.57138298	-0.05204756
118472	2.6311761	0.017907736	0.55365481	-0.27825971	-0.12963667	-0.31278551	-0.35259784	0.32018498	0.44362282	-0.26209061
118487	1.8298757	-0.059742959	-0.342803	0.34779828	0.22916118	0.044301944	0.038969301	0.51062197	-0.94446576	0.17615905
118490	2.2196217	-0.3860939	0.96520927	0.26661361	-0.12279297	-0.061020196	-0.14431375	0.17883744	-0.5671713	-0.1292682
118491	3.7185261	0.64621243	-0.33070036	0.27400862	0.62622306	0.22534788	0.94628849	-0.77166696	-2.0490249	0.43331174
1185	3.7034767	-0.04435164	0.63948449	0.13087326	0.08510093	-0.45242922	-0.56300363	-0.12430119	0.6646449	-0.3360179
1186	3.5362628	0.078092139	0.29056117	0.42354236	-0.19493727	-0.32576331	-0.6189249	0.46330527	0.39025283	-0.50612828
118611	0.24902629	-0.0057048144	-0.065522803	0.074838738	-0.24902629	0.20273649	-0.10925041	-0.2052422	0.42795362	-0.07078233
118663	0.11325049	-0.11325049	0.22524706	0.1238327	-0.11325049	0.0094317169	-0.084704033	0.13952162	-0.11325049	-0.073577585
118670	0.00099127622	-0.00099127622	-0.00099127622	-0.00099127622	-0.00099127622	0.0079302097	-0.00099127622	-0.00099127622	-0.00099127622	-0.00099127622
118672	3.0558823	-0.56910671	0.032775193	0.37060549	-0.1882535	0.13110467	0.11474928	0.10431661	0.048403224	-0.044594246
1187	1.1187598	-0.38240377	-0.64609876	1.8157805	0.41312353	-0.48427903	-1.0474116	2.1335872	-1.1187598	-0.68353828
118738	0.59060593	-0.24735187	-0.40710244	1.5939044	-0.59060593	0.16721683	0.12898118	-0.51335611	-0.59060593	0.45891984
118788	1.2629057	-0.60979289	-0.79024471	-0.44286574	-1.2629057	-0.66035843	-0.96540047	-0.87475826	3.347088	2.2592382
1188	0.85085645	0.3022403	-0.85085645	1.364037	0.14951559	-0.57042735	-0.62441145	1.1735961	-0.37489937	-0.56879436
118812	2.7453037	0.17278988	0.49623873	0.40490685	0.68988226	0.23114948	-0.18869194	0.53932627	-2.7453037	0.39970222
118813	3.7172794	-0.50263723	0.37732871	0.25707408	-0.38055231	-0.32226887	0.55044826	-0.033892366	-0.47918683	0.53368656
118856	0.84549047	0.268638	-0.25455508	0.16512811	-0.56740452	0.015737421	-0.089065899	0.42779171	-0.18106116	0.21479141
118881	1.8377772	-0.46674551	0.74897647	0.43075492	-0.10171753	-0.51322897	0.083597669	-0.47507884	-0.49636796	0.78980975
118924	4.0151869	0.10705307	-0.27538835	0.10586646	-0.011685833	0.22011322	-0.30978142	0.042309102	-0.035098366	0.15661212
118932	0.41504584	-0.37718326	-0.41504584	-0.40256438	-0.41504584	-0.38969802	-0.37937244	-0.41504584	3.1741767	-0.38022112
118980	2.6540487	-0.49308056	-0.24972338	-0.055265486	0.044439722	0.025255962	0.64826274	-0.88027936	0.4941271	0.46626326
118987	4.0818532	-0.34517847	0.30715615	-0.027497438	-0.20592054	0.44019253	0.74777023	-0.02586721	-1.5702687	0.67961348
119	3.5760012	-1.671241	2.462699	1.012189	-2.1662405	0.51458917	-0.8824518	2.3401892	-0.89656297	-0.71317006
119016	3.1180398	-0.2514479	0.19931673	0.12663327	-0.4827319	-0.003936069	0.002148342	-0.069706475	0.48373121	-0.0040072111
1191	4.5281346	1.6761289	-1.0555482	0.074184375	2.925817	-0.78555498	-1.6627592	-0.92827615	0.35699844	-0.6009901
119180	0.002231727	0.012108255	-0.002231727	-0.002231727	-0.002231727	-0.002231727	-0.002231727	-0.002231727	-0.002231727	0.0035138346
1192	1.0771706	0.70753823	-0.8936671	-0.69715926	1.2165801	-0.52521569	-0.73423279	-0.9060022	2.2826425	-0.45048377
1193	1.8616816	-0.55086497	0.64624735	0.01544772	0.093412887	-0.087960762	-1.1064327	-0.16945002	1.7973549	-0.63775439
119391	3.1813584	0.34596556	1.2776492	0.48035689	-1.3599016	0.89698888	0.84559661	-1.6824937	-1.8399492	1.0357873
119392	1.2040437	0.23992652	-0.10071203	0.024257566	-0.65017077	0.068453141	-0.33973492	0.30304676	0.25702751	0.19790623
119395	0.014746807	-0.014746807	-0.014746807	0.079371051	-0.014746807	0.0080342611	-0.014746807	-0.014746807	-0.014746807	0.0010755273
119467	0.044427102	-0.044427102	0.13907639	0.13722488	-0.044427102	-0.023930399	-0.044427102	-0.044427102	-0.044427102	-0.030235356
1195	4.3712258	1.0711474	-0.98340012	-0.39514415	0.20674969	-0.083685498	-0.40805717	0.033644669	0.69541519	-0.13666999
119504	4.6244654	0.11643687	-0.35200078	-0.44685962	0.31872431	0.045593273	-0.13153258	-0.15567343	-0.07156091	0.67687287
119548	0.066557663	-0.0071764537	-0.066557663	0.060384433	-0.066557663	-0.0070335699	0.073278262	0.021131153	-0.066557663	0.059089164
119559	3.3241784	-0.25880692	0.043023017	0.29449812	0.64793018	-0.0011027951	-0.45766001	-0.27714578	0.35064572	-0.34138154
119587	0.72929686	-0.42038193	-0.72929686	-0.46698049	3.2264661	-0.53530415	-0.59455547	-0.031296749	0.1447115	-0.59336194
1196	2.6774777	0.20442999	-0.38874379	-0.1828613	0.59410783	-0.22377718	-0.12604152	-0.16459105	0.26198926	0.025487756
119678	0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	0.0027755269
119679	0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	0.0027755269
119682	0.00028612207	-0.00028612207	-0.00028612207	0.0022889766	-0.00028612207	-0.00028612207	-0.00028612207	-0.00028612207	-0.00028612207	-0.00028612207
119687	0	0	0	0	0	0	0	0	0	0
119692	0	0	0	0	0	0	0	0	0	0
119694	0	0	0	0	0	0	0	0	0	0
119695	0	0	0	0	0	0	0	0	0	0
119710	2.8170897	-0.24771176	0.57073605	0.71704379	-0.82121667	0.34206289	0.22996634	-0.12881905	-1.1475885	0.48552689
119749	0	0	0	0	0	0	0	0	0	0
119764	0	0	0	0	0	0	0	0	0	0
119765	0	0	0	0	0	0	0	0	0	0
119772	0	0	0	0	0	0	0	0	0	0
119774	0.0014158105	-0.0014158105	-0.0014158105	0.0017543647	-0.0014158105	-0.0014158105	-0.0014158105	-0.0014158105	-0.0014158105	0.0081563085
1198	3.4067488	-0.41831794	-0.3554912	-0.080619989	-0.50876382	0.24234688	0.33389563	-0.10429098	0.089672087	0.80156934
12	1.6788618	1.0142201	-1.4953583	-0.76421422	4.4287916	-0.55233854	-0.98281588	-1.2541993	0.067106677	-0.4611922
120	4.9809549	1.2447121	0.011043176	-0.39349154	0.1460226	-1.0154167	0.18050759	0.36548856	-1.5421014	1.0032356
1200	2.4405056	0.050394426	0.35114138	0.12338273	-0.85501194	-0.22405879	-0.67184774	0.2131263	1.2227947	-0.2099211
120065	0.29889458	-0.2855833	-0.29889458	-0.25520324	-0.29889458	-0.26930933	0.46141219	-0.29889458	-0.29889458	1.544262
120066	0.19238138	-0.13934512	-0.19238138	-0.17833052	-0.19238138	-0.15508366	0.2110036	-0.19238138	-0.19238138	1.0312812
1201	2.9688602	0.32180357	-0.68012633	0.097712009	0.22237325	-0.17685877	-0.41990875	-0.2082058	0.96474983	-0.12153899
120103	4.2406637	0.019344643	0.067670266	0.30580813	0.29344501	-0.072275244	-0.32889438	0.13876914	-0.27852325	-0.14534432
120114	2.804558	-1.4568013	3.0734832	3.0250713	0.91874444	0.4039518	-1.9624465	-1.1292739	-1.9325979	-0.94013104
120146	0	0	0	0	0	0	0	0	0	0
120224	0.25687376	0.287967	0.081623794	0.061398567	-0.25687376	0.18450052	-0.047075226	-0.040770491	-0.25687376	-0.013896642
120227	2.8537462	-0.0062818803	0.34761887	-0.0755737	-0.19779849	-0.34193851	-0.39875979	0.17196831	0.51103719	-0.010271997
120237	0.0070205586	0.049902534	-0.0070205586	-0.00075862385	-0.0070205586	-0.0070205586	-0.0070205586	-0.0070205586	-0.0070205586	-0.0070205586
1203	3.4050095	0.3824039	-0.74519308	0.0057013394	0.14243409	0.12192913	0.24356899	0.16212688	-0.64236327	0.32939201
120376	0.17403837	-0.16151628	0.78583022	0.35309485	-0.17403837	-0.15315885	-0.14549191	-0.17403837	-0.17403837	-0.15664293
120379	1.6417839	0.1711644	-1.1691228	-0.33673532	0.35590531	-0.49193845	1.224785	-0.41137469	-1.1658268	1.8231434
120400	0.44349439	0.31947435	-0.2599909	0.70565628	0.81886664	-0.26222527	-0.44349439	-0.057825435	-0.44349439	-0.37696688
120406	0.093004144	0.11301601	0.090499347	0.21934798	-0.093004144	0.039029642	-0.093004144	-0.093004144	-0.093004144	-0.089876397
120526	3.9020067	0.1077659	0.64187998	0.2077644	0.08089397	-0.49622986	-0.28238613	0.20864324	-0.24942842	-0.2189031
120534	3.0066269	-0.17277237	-0.014230133	0.18175105	-0.023969482	0.027619928	0.055916544	0.69901073	-0.72310438	-0.030221902
120586	0	0	0	0	0	0	0	0	0	0
1207	4.4984772	0.33086415	-0.49150163	0.21988814	-0.14115457	0.15438277	0.12835892	0.25038494	-0.25539236	-0.19583036
120775	0.01727907	-0.01727907	-0.01727907	0.012956495	-0.01727907	-0.01727907	0.032643946	0.058073981	-0.01727907	-0.01727907
120776	0.0013294533	-0.0013294533	-0.0013294533	0.004890065	-0.0013294533	-0.0013294533	-0.0013294533	-0.0013294533	-0.0013294533	0.0044161083
120787	0.0014790317	0.011832253	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317	-0.0014790317
120793	0.034630711	0.0032318633	-0.034630711	0.10000865	-0.034630711	0.03538391	-0.0060842498	-0.034630711	-0.034630711	0.0059826673
120796	0.07200613	0.024832343	-0.07200613	0.063804984	-0.07200613	0.036841863	0.041358705	-0.07200613	-0.07200613	0.12118662
1208	0.0012861353	-0.0012861353	-0.0012861353	-0.0012861353	-0.0012861353	0.010289082	-0.0012861353	-0.0012861353	-0.0012861353	-0.0012861353
120863	2.1452192	-0.082230868	-0.3815061	0.020119794	0.58344208	0.23381749	0.71990152	-0.49240762	-0.65659132	0.055455023
120892	3.1389691	-0.0067501553	0.53148263	-0.5692433	1.1201492	0.21870594	-2.9207652	1.8548197	2.3512628	-2.5796615
1209	3.316667	-0.14695749	0.098012314	0.34043635	-0.028222956	0.058292656	-0.13652649	0.38894158	-0.55802773	-0.015948221
120935	1.0127982	0.54624874	0.21597356	0.78134308	-0.60632485	0.050319105	-0.36071185	0.78599424	-1.0127982	-0.40004386
120939	0.37386487	-0.21432459	-0.37386487	-0.19161074	-0.37386487	-0.1721864	-0.26921297	-0.15879176	2.0027348	-0.24887855
121006	1.4909792	0.6949628	-0.90004384	0.46849505	0.032283739	0.56981615	-0.1982507	-0.10049884	-0.81399931	0.24723496
121053	2.4669022	-0.236589	0.40766706	0.45948358	-0.065383053	0.59065967	0.28671717	0.23153777	-1.9909451	0.31685189
1211	4.2146861	-0.22324072	-0.14042015	0.33320129	0.16554204	-0.23706357	-0.35988548	0.49883193	0.16043254	-0.19739788
121129	0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	0.0051071659
121130	0	0	0	0	0	0	0	0	0	0
1212	3.7776155	-0.42899611	-0.057144513	0.74672624	-0.92891184	0.60989552	0.68009514	1.0495082	-0.48345677	-1.1877159
121214	0.22017712	-0.17138934	0.11832044	0.21448432	-0.22017712	-0.12457345	-0.1646702	0.75469155	-0.22017712	-0.18650908
121227	1.7620034	1.3824131	-0.80213483	0.20973122	1.1650434	0.7736814	-1.4064216	0.62815456	-0.41203798	-1.5384293
121256	2.4615024	-1.1489879	-0.37587127	2.6785516	1.7882236	2.6645923	-1.4885101	-1.7858117	-1.3085654	-1.023621
121260	4.2505351	2.0992095	-0.23990275	-0.33995041	0.078061464	-0.38984569	-0.31183327	-0.78763348	0.31818293	-0.42628824
121268	0.79074591	-0.39287361	1.1322108	0.79843516	-0.79074591	-0.19527453	-0.54882209	0.39591329	-0.11376599	-0.28507708
121273	0.10767748	0.15355589	-0.10767748	0.20920796	-0.10767748	-0.049614964	0.066560123	-0.019988662	-0.10767748	-0.036687912
121274	2.8905616	0.20115583	0.23414726	-0.18813426	0.53516687	-0.18922091	-1.0222144	0.038354941	0.35989035	0.030854334
121275	0.019022446	0.0086814395	-0.019022446	0.010857864	-0.019022446	0.0012638212	-0.019022446	0.024761652	-0.019022446	0.03052501
121278	0.22780286	-0.08477272	0.56451747	0.35987772	-0.22780286	-0.14605715	-0.22780286	0.040566573	-0.22780286	-0.050723321
1213	4.7397712	-0.29423609	0.56558165	-0.030583548	-0.15256404	-0.10610618	-0.085787807	0.25131895	0.14994114	-0.29756408
121340	0.19884642	0.21691865	-0.19884642	0.10874719	0.326864	-0.019357331	-0.1433395	-0.074418778	-0.19884642	-0.017721364
121355	0.32307213	-0.23186552	-0.13956864	0.91161228	-0.32307213	0.20717902	-0.32307213	0.37698921	-0.32307213	-0.15512997
121364	0	0	0	0	0	0	0	0	0	0
121391	0	0	0	0	0	0	0	0	0	0
121441	2.7797744	0.10110587	0.048255747	-0.35516315	0.050406242	0.12204406	-0.37134301	-0.02258028	0.21301191	0.21426261
121457	1.8228742	-0.12670497	-0.29128003	0.42981721	-1.0351748	-0.22214366	-1.4151623	0.22276782	2.481398	-0.043517352
1215	0.0015991779	0.012793423	-0.0015991779	-0.0015991779	-0.0015991779	-0.0015991779	-0.0015991779	-0.0015991779	-0.0015991779	-0.0015991779
121504	1.4087413	-0.57837055	-0.93608026	0.4744493	-1.0580909	0.44315355	1.0996658	0.13738351	-0.53473292	0.95262248
121506	0.23913932	-0.0026664144	-0.23913932	0.045699053	-0.23913932	-0.16443647	0.070200445	-0.23913932	0.91379768	-0.14517634
121512	5.6211634	0.4075707	-0.073641372	-1.1045758	-1.2003726	-1.1430043	0.50326751	-0.12138872	1.4717701	1.2603745
121536	5.2171708	-0.72110971	1.2696269	0.56238451	-0.52729304	-0.35438049	0.46289969	0.18983696	-0.50586417	-0.37610069
121549	0.17826834	-0.17826834	0.41266705	-0.019298261	-0.17826834	-0.1692205	-0.17826834	-0.012914239	0.49871157	-0.17514059
121551	1.6025145	-0.35005656	0.64451614	3.5468573	-1.3244285	1.3162715	-0.64895217	-0.97192179	-1.6025145	-0.60977144
121599	0.023471452	0.035762424	-0.023471452	0.006913655	-0.023471452	0.0092521036	-0.023471452	-0.023471452	-0.023471452	0.065429076
121601	2.5067156	-1.6018133	3.6543486	3.3145316	-2.1002423	-1.0892109	-1.4347446	1.8393422	-1.1453486	-1.4368628
121642	1.3143446	0.30536115	-0.028299082	-0.078438435	0.057921712	-0.43169786	-0.44347877	-0.1453	1.109503	-0.34557173
121643	0.39511598	-0.010864659	-0.39511598	-0.18183591	-0.39511598	0.34905778	0.14911323	0.32526603	-0.39511598	0.55461147
121665	5.1491477	-0.0048429693	-0.19478656	0.039274135	0.037869498	-0.10921084	-0.29633056	-0.032491409	0.70595785	-0.14543914
121793	0.5647524	0.18467377	0.60326491	0.072534965	0.44521005	-0.17547491	-0.32047584	0.10861445	-0.5647524	-0.35359498
122011	0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	0.0027755269
122042	0.12872163	-0.11619953	-0.12872163	0.045491464	0.34593999	-0.12554262	-0.044452664	0.26335526	-0.12872163	-0.11114865
122046	0.066982147	-0.040067455	0.40567887	-0.025365082	-0.066982147	-0.063803141	-0.017059131	-0.066982147	-0.066982147	-0.058437621
122060	3.6052964	2.3369694	-0.66474364	0.63567234	-0.32996644	0.52462754	1.2384793	-0.14337484	-2.8212051	-0.77645857
122183	0	0	0	0	0	0	0	0	0	0
122258	0.043990063	0.0016474035	0.13951343	-0.033360868	-0.043990063	0.014203812	0.040828311	-0.043990063	-0.043990063	-0.030861899
122402	2.3603939	-0.91329237	0.91977397	0.68321314	-1.5045061	1.1816874	1.2166924	0.73056169	-2.3603939	0.046263707
122416	2.1741389	-0.24121671	1.5014288	0.58375061	1.1415723	-0.88882375	-1.2338249	0.017877895	0.092846963	-0.97361122
122481	1.2708738	-0.032654824	-0.93237622	-0.72581834	1.7389312	-0.78696652	2.0650562	-0.51866309	-1.2708738	0.46336535
122509	2.8018197	-0.37257202	0.12803377	0.13899489	0.98955339	-0.41316521	0.15305381	-1.1107942	0.17553399	0.31136156
122525	1.5701337	0.35674023	0.12203038	0.41043086	0.068317716	0.16826235	-0.74052011	0.24554321	-0.55746286	-0.073341781
122553	3.808957	-0.21805159	0.27891626	0.050483265	0.15134113	-0.11670233	0.43796151	-0.16879422	-0.48666276	0.071508729
122618	0.49048456	-0.37591551	-0.30698107	-0.45073774	-0.49048456	-0.10132173	-0.44056154	-0.49048456	2.8418767	-0.18539
122622	1.734936	2.0558461	-0.94261565	0.43808431	0.81263376	-0.81835548	-1.2765801	-0.2642815	0.94979787	-0.95452938
122651	0.037157909	0.022091132	0.14634558	-0.024227047	-0.037157909	0.013087899	-0.037157909	-0.037157909	-0.037157909	-0.0086659275
122664	0.11691786	0.34217693	-0.11691786	-0.08101544	0.35774375	-0.085740584	-0.081244469	-0.11691786	-0.11691786	-0.10116661
122665	0	0	0	0	0	0	0	0	0	0
122704	2.3849589	0.17263258	-0.62124579	-0.088592575	0.54012794	-0.22877829	-0.24304081	-0.33933142	0.96817734	-0.15994899
122706	0	0	0	0	0	0	0	0	0	0
122740	0.0032933876	-0.0032933876	-0.0032933876	0.026347101	-0.0032933876	-0.0032933876	-0.0032933876	-0.0032933876	-0.0032933876	-0.0032933876
122742	0	0	0	0	0	0	0	0	0	0
122748	0	0	0	0	0	0	0	0	0	0
122769	1.4701946	0.11686628	0.25838378	-0.2773468	-0.22477016	-0.081984833	-0.10401543	-0.92020541	0.86488498	0.3681876
122773	4.3593234	0.39742618	0.50595346	-0.16204239	0.53106271	-0.081457093	-0.65873727	-0.40414611	-0.054025777	-0.074033702
122786	1.6838796	1.9913033	0.58422002	0.75214246	1.1070865	-0.54766719	-0.68541017	-1.4831387	-0.80987125	-0.90866488
122809	2.916104	-0.08967493	-0.16221415	-0.42872167	-0.13390982	-0.13146193	0.029975563	0.55594764	0.18518261	0.17487669
122830	3.050932	0.008570446	0.073776883	0.018122509	-0.067361386	0.15306654	0.022508193	0.35015402	-0.71585239	0.15701518
122876	0.12769491	-0.09999102	-0.12769491	0.18901309	-0.12769491	-0.0054363508	-0.072187985	0.36805712	-0.12769491	0.0036298703
122945	2.3299545	0.2006627	-0.93835242	-0.41330443	0.16717718	0.15615283	1.4811177	-0.36299181	-1.4559462	1.1654844
122953	3.412039	0.78599089	0.25327038	-0.34194274	-0.98046032	-0.39686217	-1.0172921	-1.3589619	2.448415	0.60784292
