trait	gene	cell_spearman_rho	cell_P_descriptive	donor_spearman_rho	donor_P	marker_support	program_support	cell_FDR_descriptive	donor_FDR	candidate_support	analysis_note
AMD	FNBP1L	0.031718296313828616	0.0019521468754212386	0.9047619047619048	0.0020082755054294677	False	NONE	0.008630809570660826	0.18085049419946417	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TRIM26	0.01835713314319372	0.07307740949874224	-0.9047619047619048	0.0020082755054294677	False	NONE	0.16896682115182157	0.18085049419946417	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	AC110614.1	-0.010261436936746292	0.3164187883943669	-0.9047619047619048	0.0020082755054294677	False	NONE	0.496690410039231	0.18085049419946417	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	PRSS35	0.10578615866220992	3.893367578469671e-25	0.880952380952381	0.0038503204637324014	False	NONE	6.055956297056006e-23	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	BCAM	0.09473130136642031	1.871765063484227e-20	0.880952380952381	0.0038503204637324014	False	NONE	1.6855736966429011e-18	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	C1orf61	0.08243752147673945	7.502515923157195e-16	0.880952380952381	0.0038503204637324014	False	NONE	4.011501482663112e-14	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	BAG5	0.07951810673205373	7.507902136807056e-15	0.880952380952381	0.0038503204637324014	False	NONE	3.3366287158641227e-13	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CDH11	-0.07861897374077868	1.501271852472806e-14	-0.880952380952381	0.0038503204637324014	False	NONE	6.586349075848644e-13	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TMEM199	0.07669462227356086	6.445577437213712e-14	0.880952380952381	0.0038503204637324014	False	NONE	2.5352604586373934e-12	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CA14	0.07605361118448013	1.0390607159821487e-13	0.880952380952381	0.0038503204637324014	False	NONE	3.864854097924906e-12	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	C4orf3	0.07074518945224675	4.66294910370556e-12	0.880952380952381	0.0038503204637324014	False	NONE	1.3522552400746123e-10	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CD164	0.05992049532775867	4.762545047989219e-09	0.880952380952381	0.0038503204637324014	False	NONE	7.949965441082491e-08	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	C6orf47	0.05023341263119015	9.231233168150131e-07	0.880952380952381	0.0038503204637324014	False	NONE	9.840897165548208e-06	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	SMAD3	0.04521850793651003	1.0011955031577536e-05	-0.880952380952381	0.0038503204637324014	False	NONE	8.356319540989836e-05	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CHMP7	0.04215038718790061	3.83924929662743e-05	0.880952380952381	0.0038503204637324014	False	NONE	0.00027427789338327905	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TCF19	0.041525717907105096	4.994582347847018e-05	0.880952380952381	0.0038503204637324014	False	NONE	0.0003459809877395242	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	RPS27L	0.04141720781613874	5.226220981802518e-05	0.880952380952381	0.0038503204637324014	False	NONE	0.00035984161367662407	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	RFNG	0.04095368337637409	6.335275829521232e-05	0.880952380952381	0.0038503204637324014	False	NONE	0.00042759987945999324	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	YWHAH	0.040826884969393636	6.675440738195315e-05	0.880952380952381	0.0038503204637324014	False	NONE	0.0004470324502173066	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	RAD52	0.037559538960157325	0.00024425495968599187	0.880952380952381	0.0038503204637324014	False	NONE	0.001404773902597419	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	C8orf58	0.031177909202907875	0.002329739115015155	0.880952380952381	0.0038503204637324014	False	NONE	0.010015536748218418	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	SLC7A6OS	0.03075953331502481	0.00266678277544958	0.880952380952381	0.0038503204637324014	False	NONE	0.011224760956443373	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	ZNF527	0.030370028473747136	0.003020030330619401	0.880952380952381	0.0038503204637324014	False	NONE	0.01240641511570179	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	ARC	-0.025069740322644155	0.014368018869569194	-0.880952380952381	0.0038503204637324014	False	NONE	0.045609796448669554	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NIM1K	-0.022549096905698136	0.027684050486784805	-0.880952380952381	0.0038503204637324014	False	MG_program_03	0.07752440324531719	0.2091396289982901	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TAF2	0.016648222385695906	0.10406274371333801	-0.880952380952381	0.0038503204637324014	False	NONE	0.2211818068242501	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	SLC14A2	-0.01642124354023093	0.10886749383974073	-0.880952380952381	0.0038503204637324014	False	NONE	0.22925819318128787	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NR1H3	-0.0029103898502448014	0.7763029250917889	0.880952380952381	0.0038503204637324014	False	NONE	0.8745770327634437	0.2091396289982901	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NFKBIL1	0.11202823354017992	5.222143293100025e-28	0.8571428571428572	0.006530017254715292	False	NONE	1.1913449565992192e-25	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	LSM2	0.09363730842803568	5.099673578842975e-20	0.8571428571428572	0.006530017254715292	False	NONE	4.47463666328222e-18	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CSNK2B	0.0867109871285073	2.2227139863630657e-17	0.8571428571428572	0.006530017254715292	False	NONE	1.4351183511951718e-15	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CLGN	0.08645532625947508	2.757150478947973e-17	0.8571428571428572	0.006530017254715292	False	NONE	1.7472164701777709e-15	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	ST13	0.07198184073958465	1.9688438696239776e-12	0.8571428571428572	0.006530017254715292	False	NONE	6.124894292593865e-11	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	RAC1	0.06822711877685209	2.580017527403619e-11	0.8571428571428572	0.006530017254715292	False	NONE	6.638210510357281e-10	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	WDR6	0.06781200435646162	3.4009163624834375e-11	0.8571428571428572	0.006530017254715292	False	NONE	8.494843644100966e-10	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	ATF3	-0.0665449166375503	7.823791037917143e-11	-0.8571428571428572	0.006530017254715292	False	MG_program_03	1.8212933967178545e-09	0.23036823758387348	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	POLK	0.056951694036777765	2.626393873870359e-08	0.8571428571428572	0.006530017254715292	False	NONE	3.8082711171120206e-07	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TMEM258	0.05299245691920113	2.2516885622491129e-07	0.8571428571428572	0.006530017254715292	False	NONE	2.666186249140645e-06	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	SLU7	0.052071705766786484	3.634256293325361e-07	0.8571428571428572	0.006530017254715292	False	NONE	4.201494944513305e-06	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	SPTSSA	0.04935806522038068	1.4231337591983903e-06	0.8571428571428572	0.006530017254715292	False	NONE	1.4712881341319913e-05	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CHCHD7	0.04712133266763639	4.164795976372069e-06	0.8571428571428572	0.006530017254715292	False	NONE	3.820893252317753e-05	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TMEM98	0.04560183055179575	8.412945975357146e-06	0.8571428571428572	0.006530017254715292	False	NONE	7.161467942207003e-05	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	MOSPD3	0.04448940907522417	1.3887904311729606e-05	0.8571428571428572	0.006530017254715292	False	NONE	0.00011315335370175883	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CTU1	0.042119306745587184	3.8901615552635575e-05	0.8571428571428572	0.006530017254715292	False	NONE	0.0002773361008773311	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TOR1AIP2	0.03809085066491516	0.00019911479415122605	0.8571428571428572	0.006530017254715292	False	NONE	0.001184992740148688	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	GATAD1	0.03772484873420112	0.00022927276441399487	0.8571428571428572	0.006530017254715292	False	NONE	0.001334305101742671	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	UBE2I	0.0372590239991281	0.00027386928059701843	0.8571428571428572	0.006530017254715292	False	NONE	0.0015567785352209255	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	SRP19	0.036972415207501504	0.0003052195846987298	0.8571428571428572	0.006530017254715292	False	NONE	0.001709429490734948	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	MMAB	0.033905171029859384	0.0009293216670116511	0.8571428571428572	0.006530017254715292	False	NONE	0.004530112171672179	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CXCL3	0.033881932021042296	0.0009368915124837712	0.8571428571428572	0.006530017254715292	False	NONE	0.004560516010980746	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	ZNF318	0.031859664012431156	0.0018630997217459655	0.8571428571428572	0.006530017254715292	False	NONE	0.008312291066251231	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TAPBP	0.03114673795337354	0.0023534371636889876	0.8571428571428572	0.006530017254715292	False	NONE	0.010104720168310809	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	POLR2F	0.022924181546025928	0.025197051077617886	0.8571428571428572	0.006530017254715292	False	NONE	0.07233582951980572	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	EFNA4	0.020083949194816684	0.0498811565156953	0.8571428571428572	0.006530017254715292	False	NONE	0.12505004952139878	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	AIF1	0.01945520024664449	0.05748834754635662	-0.8624886920341298	0.005848633116454441	False	NONE	0.1405111537441951	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	HBEGF	-0.01714784301440573	0.09408015288808652	-0.8571428571428572	0.006530017254715292	False	NONE	0.20510995664864592	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	STEAP3	-0.017130746081176977	0.09440858706910758	-0.8571428571428572	0.006530017254715292	False	NONE	0.20555903582154633	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	POLR2A	-0.013779499170859388	0.17851284030239767	-0.8571428571428572	0.006530017254715292	False	NONE	0.32931047952280584	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	SLC35F3	-0.00845562047337769	0.40906966757771335	-0.8571428571428572	0.006530017254715292	False	NONE	0.58791953063878	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	DNAH11	0.007635413553524676	0.45599868772550123	0.8571428571428572	0.006530017254715292	False	NONE	0.6314963615526772	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	AL596087.2	-0.005834151365260645	0.5689561162776355	-0.8571428571428572	0.006530017254715292	False	NONE	0.7286556249633491	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NUTF2	-0.004379536873796945	0.668961580025314	0.8571428571428572	0.006530017254715292	False	NONE	0.8038606806096863	0.23036823758387348	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TM4SF20	0.004729248533648806	0.6442847912225962	0.8539125638299666	0.006965288319480641	False	NONE	0.7881535710039667	0.24321649621696687	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NPVF	0.11186233050895944	6.256629354382795e-28	0.8333333333333335	0.01017554012345675	False	NONE	1.3381366031686202e-25	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	HIST1H2AC	0.08492077906665305	9.91734084439665e-17	0.8333333333333335	0.01017554012345675	False	NONE	6.060203637415238e-15	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NIF3L1	0.07580292093094385	1.2510672639802448e-13	0.8333333333333335	0.01017554012345675	False	NONE	4.603389438000428e-12	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NPHP3	0.06540149457927741	1.6378074426825053e-10	0.8333333333333335	0.01017554012345675	False	NONE	3.6872217558286402e-09	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CCHCR1	0.06497574554473964	2.1495980989387808e-10	0.8333333333333335	0.01017554012345675	False	NONE	4.65481418526944e-09	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	SIX3	0.06441503782581785	3.0672705617441935e-10	0.8333333333333335	0.01017554012345675	False	NONE	6.3230119652341145e-09	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	ALDH2	0.05594089402073966	4.609378846756667e-08	0.8333333333333335	0.01017554012345675	False	NONE	6.309317765440525e-07	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CAV2	0.05096546194902177	6.392579177502227e-07	0.8333333333333335	0.01017554012345675	False	NONE	7.033892586949396e-06	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CREB5	-0.05076760596295364	7.063517859151937e-07	-0.8333333333333335	0.01017554012345675	False	MG_program_04	7.69788474968724e-06	0.27203670548803904	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	BOLA1	0.04299784517229101	2.6715544059833688e-05	0.8333333333333335	0.01017554012345675	False	NONE	0.0002004837538876116	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	PRR3	0.04175166001465716	4.543108132420748e-05	0.8333333333333335	0.01017554012345675	False	NONE	0.00031923030860664885	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	IRF2BP1	0.04127060313881785	5.555385055272008e-05	0.8333333333333335	0.01017554012345675	False	NONE	0.0003802105531828162	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	SEMA3B	-0.040232089886615544	8.514898824632104e-05	-0.8333333333333335	0.01017554012345675	False	NONE	0.0005560683927078447	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	BLOC1S3	0.0384066034851745	0.00017613241523807235	0.8333333333333335	0.01017554012345675	False	NONE	0.0010611357833533162	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NUCB2	0.03653703272326412	0.0003593324163218778	0.8333333333333335	0.01017554012345675	False	NONE	0.0019737327907760286	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	ARCN1	0.03375276487941196	0.0009800174990019213	0.8333333333333335	0.01017554012345675	False	NONE	0.004736751245175953	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	RPP14	0.030072308993182403	0.003318257892891817	0.8333333333333335	0.01017554012345675	False	NONE	0.013343217989983313	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	HMGN4	0.029840575225727094	0.0035686835670693715	0.8333333333333335	0.01017554012345675	False	NONE	0.01421657178872106	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	BTN2A2	0.029711119854381924	0.0037159502431377747	0.8333333333333335	0.01017554012345675	False	NONE	0.014683581676694531	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	LYRM7	0.026283713338993722	0.010272868516794596	0.8333333333333335	0.01017554012345675	False	NONE	0.034397021589502065	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	MRPL39	0.026187604082408198	0.010554322221315004	0.8333333333333335	0.01017554012345675	False	NONE	0.035133162102470764	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	L3MBTL3	0.02513434685191856	0.014118314356801158	0.8333333333333335	0.01017554012345675	False	NONE	0.04498405188917464	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NOL8	0.02427681649662481	0.017764986113985037	0.8333333333333335	0.01017554012345675	False	NONE	0.05427837721612214	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	PSMC6	0.02416597899131264	0.018291955766700944	0.8333333333333335	0.01017554012345675	False	NONE	0.05568956640004505	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	FRMD8	-0.020744116979997326	0.04282080329291727	-0.8333333333333335	0.01017554012345675	False	NONE	0.110092253094187	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	AC079760.1	-0.018690293583311417	0.06801890419598088	-0.8333333333333335	0.01017554012345675	False	NONE	0.16063539693488374	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	REEP3	0.015238825982039761	0.1367920804737136	0.8333333333333335	0.01017554012345675	False	NONE	0.27231093623097613	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	HECTD4	-0.012175088006198067	0.23456143828537362	-0.8333333333333335	0.01017554012345675	False	NONE	0.4051738510772383	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	FUT10	0.008504894125819234	0.4063450309013348	0.8333333333333335	0.01017554012345675	False	MG_program_05	0.586115300917375	0.27203670548803904	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	AC073114.1	0.0009174044794912238	0.928632366892281	-0.8333333333333335	0.01017554012345675	False	NONE	0.9632555197045728	0.27203670548803904	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CEBPD	0.1485463205096468	3.5789313207856796e-48	0.8095238095238096	0.014902667686230067	False	MG_program_04	1.7495861399612278e-45	0.296493772222554	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	MAB21L1	0.11650445896920263	3.59496630181815e-30	0.8095238095238096	0.014902667686230067	False	NONE	9.463057449862854e-28	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	HERPUD1	0.10444406089792357	1.535682603834496e-24	0.8095238095238096	0.014902667686230067	False	NONE	2.189627445967352e-22	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NEU1	0.09799775559796935	8.761405552800397e-22	0.8095238095238096	0.014902667686230067	False	NONE	8.818097000494988e-20	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	C18orf32	0.09339309079499822	6.368358731480768e-20	0.8095238095238096	0.014902667686230067	False	NONE	5.448130894781797e-18	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	RNF5	0.08420216663347405	1.792062366786937e-16	0.8095238095238096	0.014902667686230067	False	NONE	1.0220729031908165e-14	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	GTF2A2	0.07193323003702125	2.0372740700965567e-12	0.8095238095238096	0.014902667686230067	False	NONE	6.224599882027158e-11	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	MYCBP	0.06855418025404827	2.072995269209946e-11	0.8095238095238096	0.014902667686230067	False	NONE	5.415106726134684e-10	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	UQCC2	0.0670061812655747	5.787160900971004e-11	0.8095238095238096	0.014902667686230067	False	NONE	1.3752544863279704e-09	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	TMEM37	0.05706408437033026	2.465707739551921e-08	0.8095238095238096	0.014902667686230067	False	NONE	3.590490163721989e-07	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NPC2	0.05597187200886524	4.531245061348741e-08	0.8095238095238096	0.014902667686230067	False	NONE	6.227277349371644e-07	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NDUFAB1	0.05379086417595283	1.4772342729192378e-07	0.8095238095238096	0.014902667686230067	False	NONE	1.8183797417013063e-06	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	COPS6	0.05242019516208006	3.03479452526302e-07	0.8095238095238096	0.014902667686230067	False	NONE	3.5810575398103638e-06	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CCDC137	0.05237733285999969	3.103019881811255e-07	0.8095238095238096	0.014902667686230067	False	NONE	3.6489807682330288e-06	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	KLF9	-0.05184013349379914	4.0941668034522114e-07	-0.8095238095238096	0.014902667686230067	False	MG_program_05	4.65456438585165e-06	0.296493772222554	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	PLAG1	0.046316704192354154	6.059570268928548e-06	0.8095238095238096	0.014902667686230067	False	NONE	5.358100635729584e-05	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	ABT1	0.045875576720792004	7.42369348029992e-06	0.8095238095238096	0.014902667686230067	False	NONE	6.398961987301342e-05	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	IMP3	0.042201997356266396	3.7561019102176534e-05	0.8095238095238096	0.014902667686230067	False	NONE	0.0002695337528885715	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	KAT5	0.038881203500714355	0.00014623090997007289	0.8095238095238096	0.014902667686230067	False	NONE	0.000900003909923722	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	PPP4R2	0.03845090460068317	0.00017311499727829733	0.8095238095238096	0.014902667686230067	False	NONE	0.0010447963327801296	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	MIEN1	0.035347337291124874	0.0005564105035715323	0.8095238095238096	0.014902667686230067	False	NONE	0.0028849041563966415	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	CISD1	0.03437438157840209	0.0007880956139955652	0.8095238095238096	0.014902667686230067	False	NONE	0.00391417008866883	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	NCOA5	0.03324564540343626	0.001167719510463461	0.8095238095238096	0.014902667686230067	False	NONE	0.005526882662248912	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	REEP4	0.03248207651762989	0.001513707774580597	0.8095238095238096	0.014902667686230067	False	NONE	0.006906544006153071	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
AMD	MRPL37	0.030344996609738942	0.003044129858712014	0.8095238095238096	0.014902667686230067	False	NONE	0.012460541120230277	0.296493772222554	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
