gene_id	gene_symbol	AMD_ZSTAT	AMD_P	POAG_ZSTAT	POAG_P	RE_ZSTAT	RE_P
7652	ZNF99	0.35268	0.36217	-0.043585	0.51738	1.3374	0.090543
766	CA7	1.0209	0.15365	2.3687	0.0089262	0.28982	0.38598
767	CA8	-0.91213	0.81915	0.10367	0.45872	4.0015	3.1465e-05
7673	ZNF222	0.22407	0.41135	0.34528	0.36494	1.0683	0.14269
7675	ZNF121	-0.27994	0.61024	-0.77399	0.78053	-1.2908	0.90162
767558	LUZP6	-0.12071	0.54804	-0.11592	0.54614	0.26495	0.39552
7678	ZNF124	0.38628	0.34964	0.79788	0.21247	2.1234	0.016861
768	CA9	0.98551	0.16219	1.3314	0.091536	-0.39264	0.65271
7681	MKRN3	-1.1915	0.88326	-0.41445	0.66073	1.3133	0.094544
768206	PRCD	-1.2455	0.89353	1.275	0.10115	0.91533	0.18001
768211	RELL1	0.26931	0.39385	-1.0558	0.85448	-0.47409	0.68228
768239	PSAPL1	1.1046	0.13467	1.963	0.024822	0.043533	0.48264
7690	ZNF131	0.0093716	0.49626	1.7986	0.036042	4.0305	2.7834e-05
7691	ZNF132	1.219	0.11142	1.066	0.14321	3.7384	9.2602e-05
7692	ZNF133	0.15968	0.43657	1.1394	0.12726	1.0055	0.15733
7693	ZNF134	-0.56749	0.71481	-0.27783	0.60943	-0.72847	0.76684
7694	ZNF135	0.1584	0.43707	-0.22474	0.58891	1.3374	0.090553
7695	ZNF136	-1.5655	0.94127	-0.42136	0.66325	-1.1355	0.87191
7697	ZNF138	-0.65889	0.74502	-0.46789	0.68007	1.4458	0.074114
7699	ZNF140	-0.53543	0.70382	-0.70547	0.75974	4.1873	1.4112e-05
770	CA11	3.7797	7.8495e-05	-1.7302	0.95821	-0.050349	0.52008
7700	ZNF141	-0.75164	0.77387	0.71828	0.23629	1.3416	0.089856
7701	ZNF142	0.51044	0.30487	0.88876	0.18707	3.1416	0.00083999
7702	ZNF143	-2.4919	0.99365	1.5625	0.059085	2.9581	0.0015478
7703	PCGF2	-1.6043	0.94567	2.4259	0.007636	1.6319	0.051353
7704	ZBTB16	-0.49887	0.69106	2.3669	0.00897	0.8464	0.19866
7705	ZNF146	2.1626	0.015286	-0.45258	0.67458	0.23964	0.4053
7706	TRIM25	-2.4999	0.99379	-0.71635	0.76311	-0.035298	0.51408
7707	ZNF148	0.52934	0.29829	-0.9629	0.8322	0.10543	0.45802
7709	ZBTB17	-0.79269	0.78602	-0.47471	0.6825	3.8766	5.2971e-05
771	CA12	-0.29665	0.61663	-0.031269	0.51247	7.3345	1.1124e-13
7710	ZNF154	-1.5914	0.94424	-0.19872	0.57876	0.45324	0.32519
7711	ZNF155	-0.10432	0.54154	-0.038279	0.51527	-0.31495	0.6236
7712	ZNF157	-0.17181	0.56821	1.3263	0.092377		
7716	VEZF1	-0.5683	0.71508	1.0507	0.1467	1.8809	0.029991
7718	ZNF165	0.77751	0.21843	-0.14024	0.55577	6.1094	5e-10
7726	TRIM26	1.0073	0.15688	2.9389	0.0016467	2.2172	0.013306
7727	ZNF174	1.064	0.14366	-0.443	0.67112	1.0906	0.13771
7728	ZNF175	1.4097	0.079312	-0.15579	0.5619	-0.091295	0.53637
773	CACNA1A	-0.080059	0.5319	0.55053	0.29098	1.4058	0.079887
7730	ZNF177	-1.129	0.87055	1.0803	0.14001	0.75795	0.22424
7732	RNF112	-0.53733	0.70448	1.3899	0.082283	1.1481	0.12547
7733	ZNF180	0.084572	0.4663	-1.2251	0.88973	-1.0075	0.84316
7737	RNF113A	0.28817	0.38661	0.42887	0.33401		
7738	ZNF184	0.95385	0.17008	-0.72448	0.76561	3.8398	6.1572e-05
7739	ZNF185	-1.3774	0.91581	0.71788	0.23641		
774	CACNA1B	-1.713	0.95665	-1.124	0.8695	-0.69691	0.75707
7741	ZSCAN26	1.2381	0.10784	-0.87033	0.80794	7.7173	5.9397e-15
7743	ZNF189	-1.1774	0.88048	0.49899	0.30889	1.9614	0.024916
7745	ZKSCAN8	0.82602	0.2044	-0.13947	0.55546	7.1248	5.2108e-13
7746	ZSCAN9	1.0521	0.14639	-0.66254	0.74619	7.6231	1.2379e-14
7748	ZNF195	-0.41394	0.66054	-0.83187	0.79726	0.85222	0.19705
775	CACNA1C	1.1366	0.12785	-0.54959	0.7087	0.44465	0.32828
7750	ZMYM2	0.61531	0.26917	-0.18073	0.57171	1.3043	0.096068
7752	ZNF200	0.73915	0.22991	0.03388	0.48649	0.075368	0.46996
7753	ZNF202	0.41398	0.33944	1.7412	0.040826	0.66661	0.25251
7755	ZNF205	-0.65163	0.74268	-1.9224	0.97272	-0.72084	0.7645
7756	ZNF207	-0.85944	0.80495	1.9622	0.024868	1.1422	0.12669
7757	ZNF208	0.21316	0.4156	2.678	0.0037033	0.70924	0.23909
776	CACNA1D	-0.42799	0.66567	0.17817	0.42929	6.8107	4.8562e-12
7760	ZNF213	-0.50635	0.69369	-0.60121	0.72615	-0.59749	0.72491
7761	ZNF214	1.9264	0.027024	0.64955	0.25799	3.4369	0.00029425
7762	ZNF215	1.4033	0.080256	-0.27774	0.60939	1.7651	0.03877
7763	ZFAND5	-0.17032	0.56762	0.23329	0.40777	4.3163	7.9336e-06
7764	ZNF217	0.70604	0.24008	-0.049635	0.51979	0.70921	0.2391
7766	ZNF223	0.64067	0.26087	0.15362	0.43896	2.1258	0.016759
7767	ZNF224	0.060223	0.47599	-0.015999	0.50638	0.84991	0.19769
7768	ZNF225	-0.06649	0.52651	-0.073016	0.5291	0.21805	0.41369
7769	ZNF226	0.71719	0.23663	-0.65536	0.74388	-0.78938	0.78505
777	CACNA1E	-1.4403	0.92511	-0.28787	0.61328	2.863	0.0020986
7770	ZNF227	1.0242	0.15287	1.0849	0.13899	-0.3595	0.64039
7771	ZNF112	-0.23814	0.59411	0.80102	0.21156	-1.6681	0.95235
7772	ZNF229	-0.020119	0.50803	-1.3526	0.91191	-0.0053508	0.50213
7773	ZNF230	-0.12079	0.54807	0.35848	0.35999	0.054405	0.47831
7775	ZNF232	0.3311	0.37028	-0.96828	0.83355	-0.42219	0.66356
7776	ZNF236	0.1956	0.42246	1.2723	0.10164	1.7979	0.036093
7779	SLC30A1	-1.2493	0.89423	0.71959	0.23589	-0.24201	0.59562
778	CACNA1F	-1.447	0.92606	-0.71188	0.76173		
7780	SLC30A2	0.31498	0.37639	-0.77104	0.77966	2.3722	0.0088422
7781	SLC30A3	-0.018586	0.50741	0.53394	0.29669	4.3205	7.7823e-06
7782	SLC30A4	1.6859	0.04591	0.55094	0.29084	0.29884	0.38253
7783	ZP2	0.11323	0.45492	1.064	0.14367	0.35938	0.35965
7784	ZP3	-0.23828	0.59417	0.99688	0.15941	0.96769	0.1666
7786	MAP3K12	-0.45194	0.67435	-1.2842	0.90046	-0.3691	0.64397
7789	ZXDA	0.40443	0.34295	1.7789	0.037625		
779	CACNA1S	-0.030548	0.51218	0.05714	0.47722	3.0296	0.0012242
7791	ZYX	-0.43979	0.66995	-0.97891	0.83619	2.3993	0.0082133
7798	LUZP1	1.3102	0.095058	-0.19865	0.57873	1.8751	0.030389
7799	PRDM2	-1.0612	0.8557	1.3115	0.094837	2.0404	0.020654
780	DDR1	3.5099	0.00022413	1.819	0.034453	2.4515	0.0071134
7802	DNALI1	-0.44698	0.67255	6.2562	1.9728e-10	0.95315	0.17026
7803	PTP4A1	0.7482	0.22717	-1.2311	0.89085	0.76808	0.22122
7804	LRP8	-0.72754	0.76655	0.92199	0.17827	1.0359	0.15013
7805	LAPTM5	-1.8312	0.96646	1.3591	0.087062	1.1156	0.13229
780776	TVP23A	-1.0944	0.86311	0.1731	0.43129	-0.11471	0.54566
7809	BSND	-0.942	0.8269	-0.98463	0.8376	0.41592	0.33873
781	CACNA2D1	-1.3041	0.9039	-1.1493	0.87478	2.5636	0.0051795
7812	CSDE1	0.75787	0.22426	-1.9522	0.97454	1.082	0.13962
7813	EVI5	-0.72693	0.76637	-1.2792	0.89958	-0.83541	0.79826
7818	DAP3	0.152	0.43959	2.4483	0.0071764	1.7535	0.039755
782	CACNB1	1.1139	0.13267	0.096758	0.46146	2.8194	0.0024055
7827	NPHS2	-0.56769	0.71488	-2.0879	0.9816	1.271	0.10186
783	CACNB2	-1.0456	0.85212	-0.37526	0.64627	2.151	0.015738
7832	BTG2	-2.7077	0.99661	0.033991	0.48644	1.4731	0.070368
7837	PXDN	1.2778	0.10067	0.14915	0.44072	4.2875	9.0354e-06
784	CACNB3	-0.23632	0.59341	-0.73769	0.76965	2.1494	0.015799
7840	ALMS1	-0.47465	0.68248	0.21636	0.41435	0.23547	0.40692
7841	MOGS	-0.42369	0.66411	-0.091626	0.5365	2.3675	0.0089541
7844	RNF103	-0.80163	0.78862	0.31233	0.3774	-0.013969	0.50557
7846	TUBA1A	-0.023301	0.50929	0.53772	0.29539	0.4743	0.31764
7849	PAX8	1.1121	0.13305	1.6794	0.046539	-1.2019	0.8853
785	CACNB4	1.0423	0.14864	1.8164	0.034655	1.1588	0.12326
7850	IL1R2	2.2936	0.010906	0.16053	0.43623	1.2052	0.11406
7851	MALL	0.24173	0.4045	0.080056	0.4681	1.4221	0.077502
7852	CXCR4	2.3322	0.0098452	0.40182	0.34391	1.9071	0.028254
7855	FZD5	-0.37632	0.64666	-0.2308	0.59126	0.98624	0.16201
7857	SCG2	-0.56338	0.71341	0.39077	0.34798	-0.84029	0.79963
786	CACNG1	-0.53227	0.70273	1.726	0.042171	0.63754	0.26189
7862	BRPF1	-0.3532	0.63803	0.64228	0.26034	0.67401	0.25015
7866	IFRD2	0.56779	0.28509	2.1424	0.016079	0.35115	0.36274
7867	MAPKAPK3	1.4329	0.075938	0.21749	0.41391	1.221	0.11105
7869	SEMA3B	0.84918	0.19789	2.4342	0.0074623	0.81612	0.20722
7871	SLMAP	1.5126	0.065195	0.40501	0.34273	0.49518	0.31024
7873	MANF	0.82513	0.20465	0.32219	0.37366	2.0117	0.022125
7874	USP7	3.0788	0.0010393	1.6831	0.046181	1.8243	0.03405
7879	RAB7A	0.084774	0.46622	-0.17077	0.5678	-0.3969	0.65428
788	SLC25A20	2.592	0.0047715	2.6057	0.0045848	1.964	0.024768
7881	KCNAB1	1.2478	0.10605	0.27719	0.39082	1.0327	0.15086
7884	SLBP	-2.6618	0.99611	0.72807	0.23329	0.91501	0.18009
78986	DUSP26	-1.1104	0.86659	1.476	0.069975	0.43615	0.33137
78987	CRELD1	0.28635	0.38731	-0.15514	0.56165	-0.051528	0.52055
78988	MRPL57	0.66941	0.25162	-0.36969	0.64419	-0.6427	0.73979
78989	COLEC11	0.89246	0.18607	0.42049	0.33706	0.81844	0.20655
78990	OTUB2	-0.86762	0.8072	0.01765	0.49296	-0.36237	0.64146
78991	PCYOX1L	-1.3492	0.91136	-0.1424	0.55662	2.5387	0.0055628
78992	YIPF2	0.12759	0.44924	0.38399	0.35049	2.0031	0.022583
78994	PRR14	0.10326	0.45888	0.34497	0.36506	1.9666	0.024612
78995	C17orf53	1.5468	0.06096	-0.44605	0.67222	0.85518	0.19623
78996	C7orf49	0.27991	0.38978	1.5915	0.055748	1.9041	0.028446
78997	GDAP1L1	1.9471	0.025762	0.61711	0.26858	0.37546	0.35366
78999	LRFN4	0.0010719	0.49957	0.2655	0.39531	1.4439	0.074385
790	CAD	0.13241	0.44733	0.49319	0.31094	4.1994	1.3382e-05
79000	AUNIP	0.13749	0.44532	1.8397	0.032908	3.3785	0.00036442
79001	VKORC1	0.45513	0.32451	0.32501	0.37259	1.5276	0.0633
79002	C19orf43	-0.49921	0.69119	2.627	0.0043066	0.93072	0.176
79003	MIS12	1.5784	0.057242	1.8537	0.031894	0.27752	0.39069
79004	CUEDC2	-0.456	0.6758	1.872	0.030601	5.5206	1.6894e-08
79005	SCNM1	-0.37565	0.64641	1.5975	0.055077	3.9997	3.1706e-05
79006	METRN	2.1985	0.013957	-0.92714	0.82307	0.66672	0.25247
79007	DBNDD1	-2.224	0.98693	0.8849	0.18811	1.8275	0.033809
79008	SLX1B	-0.43401	0.66786	0.14227	0.44343	-0.88697	0.81245
79009	DDX50	-1.6607	0.95162	0.044571	0.48222	0.068935	0.47252
79012	CAMKV	1.2759	0.10099	0.63133	0.26391	4.5452	2.7443e-06
79016	DDA1	2.1375	0.016277	1.4948	0.067483	2.7071	0.0033938
79017	GGCT	1.5466	0.060982	-1.3259	0.90756	3.7667	8.2696e-05
79018	GID4	-0.036714	0.51464	0.17367	0.43106	2.2244	0.013061
79019	CENPM	1.3823	0.083434	0.45244	0.32548	1.956	0.025235
79020	C7orf25	-0.32386	0.62698	-0.46857	0.68031	4.5108	3.2288e-06
79022	TMEM106C	-0.55604	0.71091	0.006207	0.49752	1.4902	0.068082
79023	NUP37	2.6659	0.0038388	-0.47008	0.68085	4.3865	5.7592e-06
79024	SMIM2	0.12667	0.4496	1.7971	0.036162	0.38011	0.35193
79025	C20orf195	-1.3342	0.90892	1.279	0.10045	3.0484	0.0011504
79026	AHNAK	-1.8541	0.96814	0.22559	0.41076	1.1562	0.1238
79027	ZNF655	0.86649	0.19311	-0.63324	0.73671	-0.74771	0.77268
79029	SPATA5L1	1.2269	0.10993	1.3306	0.091659	0.74905	0.22691
7903	ST8SIA4	-0.91737	0.82053	-0.57538	0.71748	0.56103	0.28739
79031	PDCL3	-1.8971	0.9711	-0.39481	0.65351	1.9808	0.023809
79033	ERI3	1.1264	0.13	1.6083	0.053885	2.0417	0.02059
79034	C7orf26	0.16898	0.4329	-0.40235	0.65629	1.5201	0.064248
79035	NABP2	-0.072364	0.52884	1.172	0.1206	4.0994	2.0715e-05
79036	KXD1	0.13332	0.44697	0.019401	0.49226	2.2276	0.012953
79037	PVRIG	3.1756	0.00074767	0.17839	0.42921	4.9643	3.4482e-07
79038	ZFYVE21	1.4168	0.078269	0.86625	0.19318	3.4574	0.00027268
79039	DDX54	-0.36652	0.64301	0.90813	0.1819	-0.047575	0.51897
79041	TMEM38A	-0.36997	0.6443	-0.42417	0.66428	1.1907	0.1169
79042	TSEN34	-1.1702	0.87904	-0.60538	0.72754	-0.2458	0.59708
79047	KCTD15	0.65624	0.25584	0.85248	0.19698	4.2021	1.322e-05
79048	SECISBP2	0.77724	0.21851	-0.018561	0.5074	0.84833	0.19813
7905	REEP5	0.43124	0.33315	2.1494	0.0158	1.6856	0.045939
79050	NOC4L	0.71192	0.23826	1.9625	0.02485	0.45054	0.32616
79053	ALG8	1.7233	0.042413	-0.43834	0.66943	1.2782	0.10059
79054	TRPM8	-0.020675	0.50825	-0.09934	0.53957	0.44239	0.3291
79056	PRRG4	0.42456	0.33558	0.87196	0.19162	1.4249	0.077087
79057	PRRG3	0.3364	0.36828	0.65606	0.25589		
79058	ASPSCR1	1.2598	0.10388	1.3448	0.089346	2.4777	0.0066116
79064	TMEM223	-0.15452	0.5614	1.0225	0.15328	3.3713	0.00037407
79065	ATG9A	0.54252	0.29373	-1.6641	0.95196	0.91986	0.17882
79066	METTL16	0.14672	0.44167	0.81607	0.20723	0.9253	0.1774
79068	FTO	0.89815	0.18455	2.0125	0.022083	2.0017	0.022656
79070	KDELC1	0.34906	0.36352	0.38523	0.35003	1.6126	0.05342
79071	ELOVL6	0.66744	0.25224	-0.13534	0.55383	0.12163	0.4516
79072	FASTKD3	-1.3397	0.90983	-2.1244	0.98318	1.831	0.033548
79073	TMEM109	-0.23132	0.59147	-1.5061	0.93398	2.3459	0.0094915
79074	C2orf49	-0.16312	0.56479	-0.53078	0.70221	0.40383	0.34317
79075	DSCC1	2.5671	0.0051273	-0.63716	0.73799	0.89114	0.18643
79077	DCTPP1	-1.5432	0.93861	0.15382	0.43888	2.029	0.021229
79078	C1orf50	-0.77399	0.78053	1.1274	0.1298	1.8673	0.030932
79080	CCDC86	1.1592	0.1232	-0.38197	0.64876	2.2302	0.012867
79081	LBHD1	-0.86627	0.80683	1.3948	0.081531	2.3152	0.010302
79083	MLPH	0.20894	0.41725	0.62678	0.2654	4.3158	7.9529e-06
79084	WDR77	0.3838	0.35056	-0.60388	0.72704	-0.45293	0.6747
79085	SLC25A23	-0.7655	0.77801	-0.39712	0.65436	1.4339	0.075804
79086	SMIM7	-0.55333	0.70998	0.23385	0.40755	1.4378	0.075251
79087	ALG12	1.1354	0.12811	-0.59004	0.72242	0.68429	0.24689
79088	ZNF426	-0.10842	0.54317	-0.84907	0.80208	-0.60116	0.72613
79089	TMUB2	1.1131	0.13284	-1.7324	0.9584	0.90707	0.18218
79090	TRAPPC6A	2.2031	0.013795	-0.90099	0.8162	0.6981	0.24256
79091	METTL22	-1.4348	0.92433	-0.54498	0.70712	1.9475	0.02574
79092	CARD14	-0.4297	0.66629	0.8535	0.19669	0.85321	0.19677
79094	CHAC1	1.089	0.13808	2.1371	0.016294	3.4805	0.00025026
79095	C9orf16	-0.73379	0.76846	0.56827	0.28493	0.019183	0.49235
790955	UQCC3	-0.91295	0.81937	1.4468	0.073975	2.14	0.016178
79096	C11orf49	1.2606	0.10372	4.2593	1.0255e-05	2.4162	0.0078421
79097	TRIM48	1.8446	0.03255	-1.2542	0.89512	2.4567	0.0070107
79098	C1orf116	0.19261	0.42363	-0.48345	0.68561	1.5019	0.066564
79101	TAF1D	0.30907	0.37863	1.0279	0.15199	-0.18051	0.57163
79102	RNF26	0.43835	0.33056	1.4815	0.069231	5.5075	1.8196e-08
79109	MAPKAP1	1.4132	0.078802	-0.48048	0.68456	2.2857	0.011136
7913	DEK	0.018826	0.49249	0.87737	0.19014	0.27428	0.39194
79132	DHX58	-0.91006	0.81861	0.8177	0.20676	1.6814	0.046347
79133	NDUFAF5	-1.8736	0.96951	1.2332	0.10874	0.4457	0.32791
79134	TMEM185B	2.5106	0.0060268	0.63875	0.26149	2.0721	0.019127
79135	APOO	0.30773	0.37914	-0.90328	0.81681		
79137	FAM134A	1.2645	0.10303	-1.6785	0.95337	1.6827	0.046221
79139	DERL1	-0.42431	0.66433	0.46409	0.32129	-1.1991	0.88475
79140	CCDC28B	0.42946	0.3338	-0.31666	0.62425	0.39827	0.34522
79142	PHF23	0.48037	0.31548	-0.12259	0.54879	4.2971	8.6511e-06
79143	MBOAT7	0.51595	0.30294	-0.81942	0.79373	-0.19363	0.57677
79144	PPDPF	-0.43315	0.66755	-0.34632	0.63545	0.81335	0.20801
79145	CHCHD7	0.78757	0.21547	1.6199	0.05263	7.5593	2.0262e-14
79147	FKRP	2.7957	0.0025892	1.2798	0.10031	-0.25525	0.60073
79148	MMP28	-1.0134	0.84457	-1.0148	0.8449	-0.507	0.69392
79149	ZSCAN5A	1.5563	0.059824	0.066782	0.47338	2.9448	0.0016159
7915	ALDH5A1	1.6495	0.049526	-0.32889	0.62888	1.1749	0.12002
79152	FA2H	0.65175	0.25728	1.886	0.029645	-0.016804	0.5067
79153	GDPD3	0.23693	0.40635	0.031365	0.48749	0.75079	0.22639
79154	DHRS11	-0.66428	0.74675	0.469	0.31953	0.14918	0.4407
79155	TNIP2	0.16867	0.43303	1.7491	0.040135	0.11443	0.45445
79156	PLEKHF1	0.93132	0.17584	1.1783	0.11934	-0.2693	0.60615
79157	MFSD11	1.8042	0.0356	1.3343	0.091057	3.9228	4.3769e-05
79158	GNPTAB	1.8208	0.034319	0.29586	0.38367	-1.111	0.86672
79159	NOL12	1.4899	0.068126	3.918	4.4636e-05	0.35682	0.36061
7916	PRRC2A	6.9281	2.133e-12	3.8665	5.5194e-05	4.37	6.2112e-06
79161	TMEM243	-0.05295	0.52111	-1.1642	0.87783	0.85133	0.19729
79165	LENG1	0.45865	0.32324	-0.059514	0.52373	-1.2801	0.89974
79168	LILRA6	0.81749	0.20683	-0.91059	0.81874	0.14839	0.44102
79169	C1orf35	0.18905	0.42503	0.51841	0.30209	0.74998	0.22663
7917	BAG6	4.06	2.4534e-05	3.3947	0.00034347	4.0227	2.877e-05
79170	PRR15L	-1.2423	0.89293	0.31508	0.37635	2.754	0.0029438
79171	RBM42	-1.2671	0.89744	-0.90276	0.81667	3.9901	3.3019e-05
79172	CENPO	-0.74209	0.77098	0.2314	0.4085	0.28911	0.38625
79173	C19orf57	0.42546	0.33525	0.83467	0.20195	1.069	0.14254
79174	CRELD2	1.0994	0.13581	-0.57748	0.71819	0.75806	0.22421
79175	ZNF343	-0.95925	0.83128	0.6008	0.27399	-0.0059355	0.50237
79176	FBXL15	-0.14993	0.55959	1.233	0.10879	4.9402	3.9026e-07
79177	ZNF576	-1.407	0.92028	2.0746	0.019009	0.28825	0.38658
79178	THTPA	0.20556	0.41857	0.25712	0.39854	1.1469	0.12572
7918	GPANK1	3.2272	0.00062515	2.4615	0.0069176	3.5835	0.00016949
79180	EFHD2	0.34769	0.36404	-0.21617	0.58557	1.5402	0.061759
79183	TTPAL	-0.29129	0.61458	-1.0478	0.85264	1.1539	0.12426
79184	BRCC3	0.55863	0.28821	0.76339	0.22262		
79187	FSD1	-1.035	0.84967	0.1267	0.44959	0.28441	0.38805
79188	TMEM43	-0.14811	0.55887	-0.012182	0.50486	2.174	0.014854
7919	DDX39B	6.9952	1.3243e-12	1.3947	0.081546	1.2607	0.10372
79190	IRX6	1.5284	0.063204	0.020451	0.49184	0.62458	0.26612
79191	IRX3	0.55983	0.2878	0.89358	0.18577	2.8776	0.0020036
79192	IRX1	0.31087	0.37795	1.4946	0.067507	-0.19585	0.57764
7920	ABHD16A	4.5823	2.2995e-06	0.75878	0.22399	3.1438	0.00083395
7922	SLC39A7	2.2455	0.012369	0.046783	0.48134	1.4512	0.073358
79228	THOC6	-1.2384	0.89221	0.615	0.26928	2.0591	0.019742
7923	HSD17B8	2.3288	0.0099341	0.053857	0.47852	1.5047	0.066201
79230	ZNF557	-0.51018	0.69504	0.58284	0.28	-1.5943	0.94456
79258	MMEL1	0.1475	0.44137	-0.039081	0.51559	2.438	0.0073841
79269	DCAF10	-0.96795	0.83346	1.3608	0.086781	2.0736	0.01906
79290	OR13A1	-0.25495	0.60062	-1.4552	0.92719	0.47717	0.31662
79295	OR5H6	-0.76346	0.77741	0.14683	0.44163	1.6854	0.045953
793	CALB1	-0.72144	0.76468	-0.070753	0.5282	1.7174	0.042956
79310	OR5H2	-0.79756	0.78744	-0.51031	0.69508	1.6521	0.049253
79317	OR4K5	-1.0559	0.8545	-0.4006	0.65564	-0.67619	0.75054
7932	OR2H2	-0.0050818	0.50203	0.63139	0.26389	1.4873	0.068468
79324	OR51G1	-1.307	0.9044	-0.35545	0.63888	-0.1042	0.54149
79334	OR11H2			-0.2556	0.60087	0.6085	0.27143
79339	OR51B4	-0.017366	0.50693	0.24628	0.40273	0.44357	0.32868
79345	OR51B2	0.29721	0.38315	-0.095366	0.53799	-0.010739	0.50428
7936	NELFE	6.1094	5e-10	1.463	0.071732	1.7854	0.037096
79363	RSG1	0.30847	0.37886	0.80007	0.21183	2.5203	0.0058627
79364	ZXDC	0.43934	0.33021	2.2998	0.010729	3.3449	0.0004115
79365	BHLHE41	1.2139	0.11239	-0.41545	0.66109	1.6905	0.045463
79366	HMGN5	-0.10033	0.53996	-0.43355	0.66769		
79368	FCRL2	1.2833	0.099701	0.7282	0.23325	0.6833	0.24721
79369	B3GNT4	-0.91088	0.81882	0.43355	0.33231	0.99736	0.15929
79370	BCL2L14	-0.61492	0.7307	-0.77413	0.78057	0.99116	0.1608
794	CALB2	0.016916	0.49325	-0.61959	0.73224	2.3142	0.010327
7940	LST1	7.5392	2.3648e-14	3.2987	0.00048566	2.3856	0.0085254
79400	NOX5	0.38345	0.35069	0.5423	0.29381	0.091356	0.4636
7941	PLA2G7	1.1346	0.12827	1.5424	0.061494	0.17697	0.42977
79411	GLB1L	-0.55117	0.70924	-1.29	0.90148	0.67786	0.24893
79412	KREMEN2	-1.2517	0.89466	0.92563	0.17732	1.6804	0.046444
79413	ZBED2	0.12614	0.44981	1.0744	0.14132	1.8174	0.034582
79414	LRFN3	0.31775	0.37534	0.56114	0.28735	1.7931	0.03648
79415	C17orf62	1.391	0.082113	0.47539	0.31726	1.3906	0.082167
7942	TFEB	-0.48703	0.68688	-0.079302	0.5316	0.34299	0.3658
79441	HAUS3	0.29773	0.38296	-0.10885	0.54334	1.6601	0.048446
79442	LRRC2	-0.43458	0.66807	0.75735	0.22442	1.1227	0.13078
79443	FYCO1	1.4443	0.074324	0.69905	0.24226	3.1369	0.00085376
79444	BIRC7	-0.45053	0.67384	0.87356	0.19118	1.6192	0.052705
79446	WDR25	-1.7984	0.96394	-0.43384	0.6678	3.2837	0.00051232
79447	PAGR1	-0.68918	0.75464	1.7807	0.037483	0.012756	0.49491
79465	ULBP3	-1.3516	0.91175	0.21632	0.41437	-0.20664	0.58185
79473	OR52N1	-0.35666	0.63933	0.60142	0.27378	1.4653	0.071425
795	S100G	-0.34321	0.63428	0.64469	0.25956		
79541	OR2A4	-0.31781	0.62469	2.5047	0.0061272	-0.15039	0.55977
79544	OR4K1	-1.1266	0.87005	-0.025946	0.51035	-0.38262	0.649
79567	FAM65A	0.44208	0.32921	-0.69519	0.75653	4.4203	4.9288e-06
79568	C2orf47	1.2071	0.11369	1.2436	0.10682	0.89579	0.18518
7957	EPM2A	1.3749	0.084576	-0.63765	0.73815	1.2473	0.10614
79570	NKAIN1	2.201	0.01387	-0.42771	0.66557	-0.21542	0.58528
79571	GCC1	-2.0283	0.97874	0.53541	0.29618	4.2	1.3344e-05
79572	ATP13A3	0.36584	0.35724	3.4537	0.00027648	0.14229	0.44343
79573	TTC13	0.21268	0.41579	0.14817	0.4411	0.17831	0.42924
79574	EPS8L3	1.2637	0.10316	-1.8086	0.96474	-0.36308	0.64173
79575	ABHD8	2.0589	0.019753	1.1517	0.12472	4.0548	2.5085e-05
79576	NKAP	0.074604	0.47026	-0.13514	0.55375		
79577	CDC73	-0.2821	0.61107	-1.0701	0.85771	0.22514	0.41094
79581	SLC52A2	2.227	0.012974	-1.0257	0.84749	0.47047	0.31901
79582	SPAG16	0.86926	0.19235	-0.23457	0.59273	2.2523	0.012152
79583	TMEM231	0.51927	0.30178	1.2555	0.10464	0.77696	0.21859
79585	CORO7	0.76693	0.22156	1.2016	0.11476	3.4076	0.00032774
79586	CHPF	1.3492	0.08863	0.71791	0.23641	2.0185	0.021771
79587	CARS2	0.77055	0.22049	0.84381	0.19939	1.1152	0.13238
79589	RNF128	-0.0288	0.51149	-1.3635	0.91364		
79590	MRPL24	2.2607	0.011889	0.95826	0.16896	1.0249	0.1527
79591	C10orf76	-1.0803	0.85999	0.36426	0.35783	3.5135	0.00022114
79594	MUL1	-1.0178	0.84562	-2.3665	0.99102	0.043114	0.48281
79595	SAP130	0.49662	0.30973	0.75547	0.22498	1.2933	0.097952
79596	RNF219	0.83012	0.20323	1.6342	0.051108	2.0284	0.021258
79598	CEP97	0.57622	0.28223	0.78259	0.21693	1.6567	0.04879
796	CALCA	1.3251	0.092572	2.0856	0.018506	-0.88526	0.81199
79600	TCTN1	0.57788	0.28167	-0.27516	0.6084	0.077821	0.46899
79602	ADIPOR2	0.49694	0.30961	-1.2046	0.88582	-0.933	0.82459
79603	CERS4	-0.55779	0.7115	2.2379	0.012613	4.0747	2.3041e-05
79605	PGBD5	0.8629	0.1941	1.3838	0.083205	0.87002	0.19214
79607	FAM118B	-1.9801	0.97615	-1.3061	0.90423	1.6268	0.051886
79608	RIC3	-1.81	0.96485	0.26985	0.39364	-0.48916	0.68764
79609	VCPKMT	-0.27999	0.61026	0.2722	0.39273	-0.16541	0.56569
79611	ACSS3	-1.2568	0.89559	0.99628	0.15956	1.3668	0.085846
79612	NAA16	0.29033	0.38578	0.95896	0.16879	2.2059	0.013696
79613	TANGO6	3.2835	0.00051261	-1.4321	0.92394	1.852	0.032015
79616	CCNJL	-0.94806	0.82845	1.0744	0.14133	-0.50948	0.69479
